fltno,dest,source,freq,route
6E  9682,HYD,IDR,1,HYD-IDR
6E  913,HYD,JAI,4,HYD-JAI
6E  467,HYD,JAI,7,HYD-JAI
6E  6638,HYD,JAI,7,HYD-JAI
6E  913,HYD,JAI,3,HYD-JAI
6E  467,HYD,JAI,7,HYD-JAI
6E  998,HYD,JAI,7,HYD-JAI
6E  7169,HYD,CNN,7,HYD-CNN
6E  7225,HYD,CNN,7,HYD-CNN
6E  7743,HYD,CNN,1,HYD-CNN
6E  7743,HYD,CNN,2,HYD-CNN
6E  7216,HYD,CNN,7,HYD-CNN
6E  7743,HYD,CNN,3,HYD-CNN
6E  7743,HYD,CNN,3,HYD-CNN
6E  187,HYD,COK,7,HYD-COK
6E  6327,HYD,COK,7,HYD-COK
6E  679,HYD,COK,6,HYD-COK
6E  679,HYD,COK,1,HYD-COK
6E  6187,HYD,COK,7,HYD-COK
6E  6334,HYD,COK,7,HYD-COK
6E  7994,HYD,KLH,7,HYD-KLH
6E  7994,HYD,KLH,7,HYD-KLH
6E  997,HYD,CCU,1,HYD-CCU
6E  353,HYD,CCU,7,HYD-CCU
6E  358,HYD,CCU,7,HYD-CCU
6E  392,HYD,CCU,7,HYD-CCU
6E  6557,HYD,CCU,6,HYD-CCU
6E  944,HYD,CCU,7,HYD-CCU
6E  6557,HYD,CCU,1,HYD-CCU
6E  359,HYD,CCU,7,HYD-CCU
6E  132,HYD,CCU,7,HYD-CCU
6E  311,HYD,CCU,6,HYD-CCU
6E  353,HYD,CCU,7,HYD-CCU
6E  6323,HYD,CCU,7,HYD-CCU
6E  944,HYD,CCU,6,HYD-CCU
6E  944,HYD,CCU,1,HYD-CCU
6E  311,HYD,CCU,1,HYD-CCU
6E  7112,HYD,CCJ,6,HYD-CCJ
6E  7743,HYD,CCJ,4,HYD-CCJ
6E  732,HYD,LKO,7,HYD-LKO
6E  866,HYD,LKO,7,HYD-LKO
6E  364,HYD,LKO,7,HYD-LKO
6E  732,HYD,LKO,7,HYD-LKO
6E  7152,HYD,IXM,7,HYD-IXM
6E  7156,HYD,IXM,7,HYD-IXM
6E  6752,HYD,IXM,7,HYD-IXM
6E  7101,HYD,IXE,7,HYD-IXE
6E  7103,HYD,IXE,7,HYD-IXE
6E  7146,HYD,IXE,7,HYD-IXE
6E  7163,HYD,IXE,7,HYD-IXE
6E  5383,HYD,BOM,6,HYD-BOM
6E  231,HYD,BOM,7,HYD-BOM
6E  235,HYD,BOM,7,HYD-BOM
6E  247,HYD,BOM,7,HYD-BOM
6E  263,HYD,BOM,7,HYD-BOM
6E  342,HYD,BOM,7,HYD-BOM
6E  428,HYD,BOM,7,HYD-BOM
6E  5376,HYD,BOM,7,HYD-BOM
6E  608,HYD,BOM,7,HYD-BOM
6E  6671,HYD,BOM,7,HYD-BOM
6E  5359,HYD,BOM,7,HYD-BOM
6E  334,HYD,BOM,1,HYD-BOM
6E  5383,HYD,BOM,1,HYD-BOM
6E  384,HYD,BOM,7,HYD-BOM
6E  413,HYD,BOM,7,HYD-BOM
6E  6276,HYD,BOM,7,HYD-BOM
6E  6329,HYD,BOM,7,HYD-BOM
6E  969,HYD,BOM,6,HYD-BOM
6E  969,HYD,BOM,1,HYD-BOM
6E  8271,HYD,MCT,1,HYD-MCT
6E  8271,HYD,MCT,1,HYD-MCT
6E  7745,HYD,NAG,7,HYD-NAG
6E  7745,HYD,NAG,7,HYD-NAG
6E  982,HYD,PAT,7,HYD-PAT
6E  154,HYD,PAT,1,HYD-PAT
6E  154,HYD,PAT,6,HYD-PAT
6E  982,HYD,PAT,7,HYD-PAT
6E  293,HYD,IXZ,7,HYD-IXZ
6E  293,HYD,IXZ,7,HYD-IXZ
6E  293,HYD,IXZ,1,HYD-IXZ
6E  366,HYD,IXZ,1,HYD-IXZ
6E  527,HYD,PNQ,1,HYD-PNQ
6E  118,HYD,PNQ,7,HYD-PNQ
6E  496,HYD,PNQ,6,HYD-PNQ
6E  241,HYD,PNQ,6,HYD-PNQ
6E  466,HYD,PNQ,5,HYD-PNQ
6E  466,HYD,PNQ,5,HYD-PNQ
6E  466,HYD,PNQ,1,HYD-PNQ
6E  466,HYD,PNQ,1,HYD-PNQ
6E  466,HYD,PNQ,5,HYD-PNQ
6E  466,HYD,PNQ,5,HYD-PNQ
6E  466,HYD,PNQ,1,HYD-PNQ
6E  466,HYD,PNQ,1,HYD-PNQ
6E  466,HYD,PNQ,5,HYD-PNQ
6E  466,HYD,PNQ,5,HYD-PNQ
6E  466,HYD,PNQ,1,HYD-PNQ
6E  466,HYD,PNQ,1,HYD-PNQ
6E  466,HYD,PNQ,1,HYD-PNQ
6E  466,HYD,PNQ,5,HYD-PNQ
6E  466,HYD,PNQ,5,HYD-PNQ
6E  466,HYD,PNQ,1,HYD-PNQ
6E  466,HYD,RPR,1,HYD-RPR
6E  334,HYD,RPR,6,HYD-RPR
6E  6467,HYD,RPR,7,HYD-RPR
6E  938,HYD,RPR,7,HYD-RPR
6E  466,HYD,RPR,6,HYD-RPR
6E  7249,HYD,RPR,7,HYD-RPR
6E  7294,HYD,RPR,7,HYD-RPR
6E  7112,HYD,RJA,7,HYD-RJA
6E  7118,HYD,RJA,7,HYD-RJA
6E  7123,HYD,RJA,7,HYD-RJA
6E  7153,HYD,RJA,7,HYD-RJA
6E  7247,HYD,RJA,7,HYD-RJA
6E  7124,HYD,RJA,7,HYD-RJA
6E  7118,HYD,RJA,7,HYD-RJA
6E  7123,HYD,RJA,7,HYD-RJA
6E  7236,HYD,RJA,7,HYD-RJA
6E  242,HYD,IXR,1,HYD-IXR
6E  487,HYD,IXR,7,HYD-IXR
6E  242,HYD,IXR,6,HYD-IXR
6E  134,HYD,IXR,7,HYD-IXR
6E  981,HYD,IXR,7,HYD-IXR
6E  744,HYD,STV,6,HYD-STV
6E  744,HYD,STV,1,HYD-STV
6E  9677,HYD,STV,1,HYD-STV
6E  493,HYD,STV,7,HYD-STV
6E  6345,HYD,TRV,7,HYD-TRV
6E  695,HYD,TRV,7,HYD-TRV
6E  214,HYD,TRV,4,HYD-TRV
6E  214,HYD,TRV,7,HYD-TRV
6E  214,HYD,TRV,7,HYD-TRV
6E  645,HYD,TRV,7,HYD-TRV
6E  7116,HYD,TRZ,6,HYD-TRZ
6E  7116,HYD,TRZ,1,HYD-TRZ
6E  448,HYD,TRZ,7,HYD-TRZ
6E  382,HYD,TIR,7,HYD-TIR
6E  5013,HYD,TIR,7,HYD-TIR
6E  7105,HYD,TIR,7,HYD-TIR
6E  186,HYD,TIR,7,HYD-TIR
6E  194,HYD,TIR,6,HYD-TIR
6E  194,HYD,TIR,1,HYD-TIR
6E  6915,HYD,UDR,7,HYD-UDR
6E  416,HYD,UDR,7,HYD-UDR
6E  3184,HYD,UDR,1,HYD-UDR
6E  3184,HYD,UDR,1,HYD-UDR
6E  444,HYD,BDQ,7,HYD-BDQ
6E  6186,HYD,BDQ,7,HYD-BDQ
6E  624,HYD,VNS,7,HYD-VNS
6E  915,HYD,VNS,7,HYD-VNS
6E  6644,HYD,VNS,1,HYD-VNS
6E  216,HYD,VNS,7,HYD-VNS
6E  6624,HYD,VNS,7,HYD-VNS
6E  7167,HYD,VGA,7,HYD-VGA
6E  7201,HYD,VGA,7,HYD-VGA
6E  7205,HYD,VGA,7,HYD-VGA
6E  7211,HYD,VGA,7,HYD-VGA
6E  7201,HYD,VGA,7,HYD-VGA
6E  7205,HYD,VGA,7,HYD-VGA
6E  7353,HYD,VGA,7,HYD-VGA
6E  611,HYD,VTZ,7,HYD-VTZ
6E  6211,HYD,VTZ,7,HYD-VTZ
6E  626,HYD,VTZ,7,HYD-VTZ
6E  6366,HYD,VTZ,7,HYD-VTZ
6E  7283,HYD,VTZ,7,HYD-VTZ
6E  879,HYD,VTZ,7,HYD-VTZ
6E  969,HYD,VTZ,7,HYD-VTZ
6E  512,HYD,VTZ,2,HYD-VTZ
6E  305,HYD,VTZ,7,HYD-VTZ
6E  177,HYD,VTZ,7,HYD-VTZ
6E  879,HYD,VTZ,7,HYD-VTZ
6E  324,HYD,VTZ,7,HYD-VTZ
6E  6211,HYD,VTZ,7,HYD-VTZ
6E  599,IMF,IXA,4,IMF-IXA
6E  386,IMF,IXA,7,IMF-IXA
6E  2978,IMF,DEL,7,IMF-DEL
6E  2021,IMF,DEL,6,IMF-DEL
6E  187,IMF,GAU,7,IMF-GAU
6E  614,IMF,GAU,7,IMF-GAU
6E  614,IMF,GAU,3,IMF-GAU
6E  291,IMF,GAU,5,IMF-GAU
6E  291,IMF,GAU,5,IMF-GAU
6E  202,IMF,CCU,6,IMF-CCU
6E  875,IMF,CCU,6,IMF-CCU
6E  599,IMF,CCU,3,IMF-CCU
6E  202,IMF,CCU,1,IMF-CCU
6E  875,IMF,CCU,1,IMF-CCU
6E  6353,IMF,CCU,7,IMF-CCU
6E  227,IDR,AMD,6,IDR-AMD
6E  7295,IDR,AMD,6,IDR-AMD
6E  708,IDR,BLR,7,IDR-BLR
6E  703,IDR,BLR,6,IDR-BLR
6E  392,IDR,BLR,7,IDR-BLR
6E  393,IDR,BLR,6,IDR-BLR
6E  393,IDR,BLR,6,IDR-BLR
6E  5039,IDR,DEL,7,IDR-DEL
6E  6013,IDR,DEL,7,IDR-DEL
6E  6409,IDR,DEL,7,IDR-DEL
6E  867,IDR,DEL,7,IDR-DEL
6E  6409,IDR,DEL,7,IDR-DEL
6E  2069,IDR,DEL,7,IDR-DEL
6E  245,IDR,GOI,7,IDR-GOI
6E  496,IDR,HYD,6,IDR-HYD
6E  6305,IDR,HYD,7,IDR-HYD
6E  496,IDR,HYD,1,IDR-HYD
6E  299,IDR,HYD,7,IDR-HYD
6E  9681,IDR,HYD,1,IDR-HYD
6E  884,IDR,HYD,7,IDR-HYD
6E  9677,IDR,JAI,1,IDR-JAI
6E  9342,IDR,JDH,7,IDR-JDH
6E  9342,IDR,JDH,7,IDR-JDH
6E  228,IDR,CCU,6,IDR-CCU
6E  228,IDR,CCU,1,IDR-CCU
6E  228,IDR,CCU,1,IDR-CCU
6E  228,IDR,CCU,6,IDR-CCU
6E  5306,IDR,BOM,7,IDR-BOM
6E  5387,IDR,BOM,7,IDR-BOM
6E  587,IDR,BOM,6,IDR-BOM
6E  655,IDR,BOM,7,IDR-BOM
6E  587,IDR,BOM,1,IDR-BOM
6E  169,IDR,BOM,7,IDR-BOM
6E  5381,IDR,BOM,7,IDR-BOM
6E  252,IDR,RPR,7,IDR-RPR
6E  811,IDR,RPR,7,IDR-RPR
6E  7296,IDR,RPR,1,IDR-RPR
6E  7296,IDR,RPR,6,IDR-RPR
6E  238,JAI,AMD,1,JAI-AMD
6E  238,JAI,AMD,6,JAI-AMD
6E  556,JAI,BLR,6,JAI-BLR
6E  642,JAI,BLR,7,JAI-BLR
6E  839,JAI,BLR,7,JAI-BLR
6E  498,JAI,BLR,6,JAI-BLR
6E  419,JAI,BLR,6,JAI-BLR
6E  419,JAI,BLR,1,JAI-BLR
6E  373,JAI,BLR,6,JAI-BLR
6E  482,JAI,BLR,7,JAI-BLR
6E  6268,JAI,BLR,7,JAI-BLR
6E  373,JAI,BLR,1,JAI-BLR
6E  569,JAI,MAA,7,JAI-MAA
6E  605,JAI,MAA,4,JAI-MAA
6E  605,JAI,MAA,3,JAI-MAA
6E  605,JAI,MAA,4,JAI-MAA
6E  203,JAI,DEL,7,JAI-DEL
6E  6516,JAI,DEL,7,JAI-DEL
6E  6606,JAI,DEL,7,JAI-DEL
6E  665,JAI,DEL,7,JAI-DEL
6E  679,JAI,DEL,1,JAI-DEL
6E  203,JAI,DEL,7,JAI-DEL
6E  129,JAI,DEL,7,JAI-DEL
6E  914,JAI,HYD,4,JAI-HYD
6E  471,JAI,HYD,7,JAI-HYD
6E  6151,JAI,HYD,7,JAI-HYD
6E  914,JAI,HYD,3,JAI-HYD
6E  471,JAI,HYD,7,JAI-HYD
6E  914,JAI,HYD,1,JAI-HYD
6E  914,JAI,HYD,2,JAI-HYD
6E  914,JAI,HYD,4,JAI-HYD
6E  914,JAI,HYD,2,JAI-HYD
6E  914,JAI,HYD,2,JAI-HYD
6E  9679,JAI,IDR,1,JAI-IDR
6E  237,JAI,CCU,1,JAI-CCU
6E  207,JAI,CCU,7,JAI-CCU
6E  6155,JAI,CCU,7,JAI-CCU
6E  237,JAI,CCU,6,JAI-CCU
6E  498,JAI,CCU,6,JAI-CCU
6E  447,JAI,CCU,4,JAI-CCU
6E  498,JAI,CCU,1,JAI-CCU
6E  447,JAI,CCU,3,JAI-CCU
6E  447,JAI,CCU,4,JAI-CCU
6E  303,JAI,CCU,7,JAI-CCU
6E  218,JAI,BOM,7,JAI-BOM
6E  394,JAI,BOM,7,JAI-BOM
6E  965,JAI,BOM,7,JAI-BOM
6E  5343,JAI,BOM,7,JAI-BOM
6E  6347,JAI,BOM,7,JAI-BOM
6E  218,JAI,BOM,2,JAI-BOM
6E  218,JAI,BOM,5,JAI-BOM
6E  116,JAI,PNQ,1,JAI-PNQ
6E  116,JAI,PNQ,7,JAI-PNQ
6E  9678,JAI,STV,1,JAI-STV
6E  535,IXJ,DEL,7,IXJ-DEL
6E  653,IXJ,DEL,7,IXJ-DEL
6E  653,IXJ,DEL,7,IXJ-DEL
6E  2074,IXJ,DEL,7,IXJ-DEL
6E  2172,IXJ,DEL,7,IXJ-DEL
6E  554,IXJ,SXR,7,IXJ-SXR
6E  559,IXJ,SXR,6,IXJ-SXR
6E  576,IXJ,SXR,7,IXJ-SXR
6E  2559,IXJ,SXR,4,IXJ-SXR
6E  423,JDH,AMD,7,JDH-AMD
6E  204,JDH,BLR,7,JDH-BLR
6E  6413,JDH,BLR,6,JDH-BLR
6E  6413,JDH,BLR,6,JDH-BLR
6E  6014,JDH,MAA,7,JDH-MAA
6E  6014,JDH,MAA,6,JDH-MAA
6E  6014,JDH,MAA,6,JDH-MAA
6E  3102,JDH,DEL,7,JDH-DEL
6E  6685,JDH,DEL,7,JDH-DEL
6E  3102,JDH,DEL,7,JDH-DEL
6E  9343,JDH,IDR,7,JDH-IDR
6E  9343,JDH,IDR,7,JDH-IDR
6E  5304,JDH,BOM,7,JDH-BOM
6E  249,JDH,BOM,3,JDH-BOM
6E  6906,JRH,GAU,7,JRH-GAU
6E  291,JRH,GAU,2,JRH-GAU
6E  5988,JRH,CCU,7,JRH-CCU
6E  5988,JRH,CCU,3,JRH-CCU
6E  7973,CNN,BLR,6,CNN-BLR
6E  7109,CNN,BLR,7,CNN-BLR
6E  7973,CNN,BLR,6,CNN-BLR
6E  7973,CNN,BLR,1,CNN-BLR
6E  7944,CNN,MAA,2,CNN-MAA
6E  7944,CNN,MAA,5,CNN-MAA
6E  7943,CNN,MAA,3,CNN-MAA
6E  7943,CNN,MAA,4,CNN-MAA
6E  7984,CNN,GOI,7,CNN-GOI
6E  7984,CNN,GOI,4,CNN-GOI
6E  7984,CNN,GOI,4,CNN-GOI
6E  7979,CNN,HBX,7,CNN-HBX
6E  7979,CNN,HBX,3,CNN-HBX
6E  7168,CNN,HYD,7,CNN-HYD
6E  7178,CNN,HYD,7,CNN-HYD
6E  7744,CNN,HYD,2,CNN-HYD
6E  7744,CNN,HYD,1,CNN-HYD
6E  7178,CNN,HYD,7,CNN-HYD
6E  7744,CNN,HYD,3,CNN-HYD
6E  7744,CNN,HYD,3,CNN-HYD
6E  7352,CNN,COK,7,CNN-COK
6E  7975,CNN,COK,7,CNN-COK
6E  7975,CNN,COK,3,CNN-COK
6E  7973,CNN,TRV,1,CNN-TRV
6E  7253,CNN,TRV,7,CNN-TRV
6E  7977,CNN,TRV,7,CNN-TRV
6E  7977,CNN,TRV,4,CNN-TRV
6E  7977,CNN,TRV,4,CNN-TRV
6E  543,COK,AMD,7,COK-AMD
6E  896,COK,AMD,5,COK-AMD
6E  896,COK,AMD,3,COK-AMD
6E  896,COK,AMD,5,COK-AMD
6E  896,COK,AMD,6,COK-AMD
6E  896,COK,AMD,1,COK-AMD
6E  412,COK,BLR,7,COK-BLR
6E  592,COK,BLR,7,COK-BLR
6E  6343,COK,BLR,7,COK-BLR
6E  682,COK,BLR,7,COK-BLR
6E  6893,COK,BLR,7,COK-BLR
6E  375,COK,BLR,6,COK-BLR
6E  322,COK,BLR,7,COK-BLR
6E  6345,COK,BLR,7,COK-BLR
6E  6893,COK,BLR,7,COK-BLR
6E  847,COK,BLR,6,COK-BLR
6E  269,COK,MAA,7,COK-MAA
6E  314,COK,MAA,7,COK-MAA
6E  591,COK,MAA,7,COK-MAA
6E  612,COK,MAA,7,COK-MAA
6E  536,COK,MAA,2,COK-MAA
6E  536,COK,MAA,5,COK-MAA
6E  141,COK,MAA,7,COK-MAA
6E  542,COK,MAA,7,COK-MAA
6E  536,COK,MAA,5,COK-MAA
6E  536,COK,MAA,2,COK-MAA
6E  536,COK,MAA,5,COK-MAA
6E  516,COK,DEL,7,COK-DEL
6E  706,COK,DEL,7,COK-DEL
6E  837,COK,DEL,7,COK-DEL
6E  2047,COK,DEL,7,COK-DEL
6E  2135,COK,DEL,7,COK-DEL
6E  706,COK,DEL,7,COK-DEL
6E  7965,COK,HBX,7,COK-HBX
6E  265,COK,HYD,7,COK-HYD
6E  334,COK,HYD,6,COK-HYD
6E  644,COK,HYD,6,COK-HYD
6E  334,COK,HYD,1,COK-HYD
6E  644,COK,HYD,1,COK-HYD
6E  304,COK,HYD,1,COK-HYD
6E  913,COK,HYD,4,COK-HYD
6E  304,COK,HYD,6,COK-HYD
6E  913,COK,HYD,1,COK-HYD
6E  913,COK,HYD,2,COK-HYD
6E  7353,COK,CNN,7,COK-CNN
6E  7958,COK,CNN,7,COK-CNN
6E  7958,COK,CNN,3,COK-CNN
6E  789,COK,CCU,7,COK-CCU
6E  789,COK,CCU,7,COK-CCU
6E  1757,COK,KWI,7,COK-KWI
6E  1795,COK,MLE,2,COK-MLE
6E  1795,COK,MLE,1,COK-MLE
6E  1795,COK,MLE,2,COK-MLE
6E  1795,COK,MLE,3,COK-MLE
6E  1795,COK,MLE,1,COK-MLE
6E  184,COK,BOM,7,COK-BOM
6E  298,COK,BOM,7,COK-BOM
6E  5395,COK,BOM,7,COK-BOM
6E  6342,COK,BOM,1,COK-BOM
6E  213,COK,BOM,7,COK-BOM
6E  6342,COK,BOM,6,COK-BOM
6E  1846,COK,MCT,7,COK-MCT
6E  1846,COK,MCT,2,COK-MCT
6E  7993,KLH,HYD,7,KLH-HYD
6E  7993,KLH,HYD,7,KLH-HYD
6E  7992,KLH,TIR,7,KLH-TIR
6E  139,CCU,IXA,7,CCU-IXA
6E  276,CCU,IXA,7,CCU-IXA
6E  374,CCU,IXA,7,CCU-IXA
6E  798,CCU,IXA,7,CCU-IXA
6E  861,CCU,IXA,7,CCU-IXA
6E  892,CCU,IXA,7,CCU-IXA
6E  599,CCU,IXA,3,CCU-IXA
6E  102,CCU,IXA,7,CCU-IXA
6E  361,CCU,IXA,7,CCU-IXA
6E  442,CCU,IXA,7,CCU-IXA
6E  489,CCU,IXA,7,CCU-IXA
6E  202,CCU,AMD,6,CCU-AMD
6E  674,CCU,AMD,7,CCU-AMD
6E  754,CCU,AMD,7,CCU-AMD
6E  6372,CCU,AMD,3,CCU-AMD
6E  6674,CCU,AMD,3,CCU-AMD
6E  202,CCU,AMD,1,CCU-AMD
6E  6372,CCU,AMD,7,CCU-AMD
6E  6674,CCU,AMD,7,CCU-AMD
6E  202,CCU,AMD,3,CCU-AMD
6E  484,CCU,AJL,7,CCU-AJL
6E  484,CCU,AJL,3,CCU-AJL
6E  484,CCU,AJL,3,CCU-AJL
6E  484,CCU,AJL,2,CCU-AJL
6E  5925,CCU,ATQ,7,CCU-ATQ
6E  5925,CCU,ATQ,7,CCU-ATQ
6E  433,CCU,IXB,7,CCU-IXB
6E  6401,CCU,IXB,7,CCU-IXB
6E  797,CCU,IXB,7,CCU-IXB
6E  557,CCU,IXB,7,CCU-IXB
6E  447,CCU,IXB,3,CCU-IXB
6E  716,CCU,BLR,1,CCU-BLR
6E  342,CCU,BLR,7,CCU-BLR
6E  379,CCU,BLR,7,CCU-BLR
6E  6965,CCU,BLR,7,CCU-BLR
6E  875,CCU,BLR,6,CCU-BLR
6E  958,CCU,BLR,7,CCU-BLR
6E  994,CCU,BLR,7,CCU-BLR
6E  345,CCU,BLR,6,CCU-BLR
6E  716,CCU,BLR,6,CCU-BLR
6E  822,CCU,BLR,6,CCU-BLR
6E  139,CCU,BLR,1,CCU-BLR
6E  875,CCU,BLR,1,CCU-BLR
6E  139,CCU,BLR,5,CCU-BLR
6E  328,CCU,BLR,7,CCU-BLR
6E  6445,CCU,BLR,6,CCU-BLR
6E  139,CCU,BLR,1,CCU-BLR
6E  139,CCU,BLR,1,CCU-BLR
6E  6445,CCU,BLR,1,CCU-BLR
6E  328,CCU,BLR,7,CCU-BLR
6E  219,CCU,BLR,6,CCU-BLR
6E  328,CCU,BLR,7,CCU-BLR
6E  6445,CCU,BLR,6,CCU-BLR
6E  875,CCU,BLR,1,CCU-BLR
6E  133,CCU,BLR,7,CCU-BLR
6E  434,CCU,BLR,6,CCU-BLR
6E  488,CCU,BLR,7,CCU-BLR
6E  6379,CCU,BLR,7,CCU-BLR
6E  932,CCU,BLR,7,CCU-BLR
6E  875,CCU,BLR,6,CCU-BLR
6E  219,CCU,BLR,1,CCU-BLR
6E  6445,CCU,BLR,1,CCU-BLR
6E  434,CCU,BLR,1,CCU-BLR
6E  139,CCU,BLR,1,CCU-BLR
6E  328,CCU,BLR,1,CCU-BLR
6E  375,CCU,BBI,7,CCU-BBI
6E  6869,CCU,BBI,7,CCU-BBI
6E  775,CCU,BBI,7,CCU-BBI
6E  456,CCU,BBI,2,CCU-BBI
6E  868,CCU,BBI,7,CCU-BBI
6E  456,CCU,BBI,3,CCU-BBI
6E  456,CCU,BBI,2,CCU-BBI
6E  372,CCU,IXC,7,CCU-IXC
6E  372,CCU,IXC,1,CCU-IXC
6E  372,CCU,IXC,6,CCU-IXC
6E  192,CCU,MAA,7,CCU-MAA
6E  271,CCU,MAA,7,CCU-MAA
6E  275,CCU,MAA,7,CCU-MAA
6E  291,CCU,MAA,7,CCU-MAA
6E  534,CCU,MAA,7,CCU-MAA
6E  563,CCU,MAA,7,CCU-MAA
6E  6014,CCU,MAA,7,CCU-MAA
6E  6326,CCU,MAA,7,CCU-MAA
6E  759,CCU,MAA,3,CCU-MAA
6E  757,CCU,MAA,3,CCU-MAA
6E  757,CCU,MAA,2,CCU-MAA
6E  6291,CCU,MAA,4,CCU-MAA
6E  757,CCU,MAA,5,CCU-MAA
6E  759,CCU,MAA,7,CCU-MAA
6E  351,CCU,MAA,3,CCU-MAA
6E  6827,CCU,MAA,1,CCU-MAA
6E  6291,CCU,MAA,3,CCU-MAA
6E  246,CCU,MAA,3,CCU-MAA
6E  6291,CCU,MAA,3,CCU-MAA
6E  6123,CCU,DED,4,CCU-DED
6E  6616,CCU,DEL,7,CCU-DEL
6E  206,CCU,DEL,7,CCU-DEL
6E  2127,CCU,DEL,7,CCU-DEL
6E  2129,CCU,DEL,7,CCU-DEL
6E  2489,CCU,DEL,7,CCU-DEL
6E  417,CCU,DEL,7,CCU-DEL
6E  474,CCU,DEL,7,CCU-DEL
6E  6324,CCU,DEL,7,CCU-DEL
6E  6488,CCU,DEL,7,CCU-DEL
6E  854,CCU,DEL,7,CCU-DEL
6E  898,CCU,DEL,7,CCU-DEL
6E  966,CCU,DEL,7,CCU-DEL
6E  6616,CCU,DEL,7,CCU-DEL
6E  262,CCU,DEL,3,CCU-DEL
6E  476,CCU,DEL,3,CCU-DEL
6E  854,CCU,DEL,7,CCU-DEL
6E  2016,CCU,DEL,6,CCU-DEL
6E  6616,CCU,DEL,7,CCU-DEL
6E  262,CCU,DEL,1,CCU-DEL
6E  2075,CCU,DEL,4,CCU-DEL
6E  262,CCU,DEL,6,CCU-DEL
6E  476,CCU,DEL,7,CCU-DEL
6E  6324,CCU,DEL,4,CCU-DEL
6E  6616,CCU,DEL,5,CCU-DEL
6E  2075,CCU,DEL,3,CCU-DEL
6E  6324,CCU,DEL,3,CCU-DEL
6E  6616,CCU,DEL,7,CCU-DEL
6E  2075,CCU,DEL,3,CCU-DEL
6E  455,CCU,DIB,7,CCU-DIB
6E  455,CCU,DIB,7,CCU-DIB
6E  9996,CCU,DIB,7,CCU-DIB
6E  445,CCU,DIB,6,CCU-DIB
6E  455,CCU,DIB,7,CCU-DIB
6E  445,CCU,DIB,1,CCU-DIB
6E  377,CCU,DMU,7,CCU-DMU
6E  331,CCU,DMU,7,CCU-DMU
6E  634,CCU,GOI,7,CCU-GOI
6E  7305,CCU,GOP,7,CCU-GOP
6E  7305,CCU,GOP,7,CCU-GOP
6E  207,CCU,GAU,7,CCU-GAU
6E  292,CCU,GAU,7,CCU-GAU
6E  573,CCU,GAU,7,CCU-GAU
6E  623,CCU,GAU,7,CCU-GAU
6E  6344,CCU,GAU,7,CCU-GAU
6E  7309,CCU,GAU,7,CCU-GAU
6E  895,CCU,GAU,7,CCU-GAU
6E  374,CCU,GAU,7,CCU-GAU
6E  6623,CCU,GAU,7,CCU-GAU
6E  789,CCU,GAU,7,CCU-GAU
6E  822,CCU,HYD,1,CCU-HYD
6E  946,CCU,HYD,6,CCU-HYD
6E  378,CCU,HYD,7,CCU-HYD
6E  6513,CCU,HYD,7,CCU-HYD
6E  725,CCU,HYD,7,CCU-HYD
6E  788,CCU,HYD,7,CCU-HYD
6E  946,CCU,HYD,1,CCU-HYD
6E  6134,CCU,HYD,7,CCU-HYD
6E  946,CCU,HYD,6,CCU-HYD
6E  131,CCU,HYD,7,CCU-HYD
6E  274,CCU,HYD,7,CCU-HYD
6E  6353,CCU,HYD,7,CCU-HYD
6E  6513,CCU,HYD,7,CCU-HYD
6E  946,CCU,HYD,1,CCU-HYD
6E  599,CCU,IMF,4,CCU-IMF
6E  707,CCU,IMF,7,CCU-IMF
6E  874,CCU,IMF,7,CCU-IMF
6E  6323,CCU,IMF,7,CCU-IMF
6E  227,CCU,IDR,6,CCU-IDR
6E  227,CCU,IDR,1,CCU-IDR
6E  227,CCU,IDR,1,CCU-IDR
6E  227,CCU,IDR,6,CCU-IDR
6E  394,CCU,JAI,7,CCU-JAI
6E  6154,CCU,JAI,7,CCU-JAI
6E  6314,CCU,JAI,7,CCU-JAI
6E  449,CCU,JAI,3,CCU-JAI
6E  415,CCU,JAI,6,CCU-JAI
6E  6314,CCU,JAI,7,CCU-JAI
6E  449,CCU,JAI,4,CCU-JAI
6E  415,CCU,JAI,1,CCU-JAI
6E  5989,CCU,JRH,7,CCU-JRH
6E  5989,CCU,JRH,3,CCU-JRH
6E  6248,CCU,COK,7,CCU-COK
6E  6248,CCU,COK,7,CCU-COK
6E  6156,CCU,LKO,7,CCU-LKO
6E  844,CCU,LKO,7,CCU-LKO
6E  856,CCU,LKO,7,CCU-LKO
6E  6256,CCU,LKO,7,CCU-LKO
6E  856,CCU,LKO,7,CCU-LKO
6E  318,CCU,BOM,7,CCU-BOM
6E  429,CCU,BOM,7,CCU-BOM
6E  496,CCU,BOM,6,CCU-BOM
6E  5353,CCU,BOM,7,CCU-BOM
6E  5379,CCU,BOM,7,CCU-BOM
6E  6176,CCU,BOM,7,CCU-BOM
6E  757,CCU,BOM,7,CCU-BOM
6E  961,CCU,BOM,7,CCU-BOM
6E  5353,CCU,BOM,3,CCU-BOM
6E  5327,CCU,BOM,1,CCU-BOM
6E  496,CCU,BOM,1,CCU-BOM
6E  6459,CCU,BOM,4,CCU-BOM
6E  5353,CCU,BOM,7,CCU-BOM
6E  6459,CCU,BOM,3,CCU-BOM
6E  5327,CCU,BOM,3,CCU-BOM
6E  6459,CCU,BOM,3,CCU-BOM
